scene=hcm0034 train_views=240 sparse_points=181413 factor=2

Loading train images:   0%|          | 0/240 [00:00<?, ?it/s]
Loading train images:   2%|▎         | 6/240 [00:00<00:04, 57.49it/s]
Training 3DGS:   4%|▎         | 1111/30000 [00:08<04:53, 98.54it/s, loss=0.0738, n=717418] 
Training 3DGS:   4%|▎         | 1121/30000 [00:08<04:54, 98.19it/s, loss=0.0738, n=717418]
Training 3DGS:   4%|▍         | 1131/30000 [00:09<04:55, 97.85it/s, loss=0.0738, n=717418]
Training 3DGS:   4%|▍         | 1141/30000 [00:09<04:58, 96.69it/s, loss=0.0738, n=717418]
Training 3DGS:   4%|▍         | 1141/30000 [00:09<04:58, 96.69it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1151/30000 [00:09<05:00, 96.06it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1161/30000 [00:09<05:01, 95.55it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1171/30000 [00:09<05:01, 95.67it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1181/30000 [00:09<04:58, 96.58it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1191/30000 [00:09<04:59, 96.24it/s, loss=0.0831, n=717418]
Training 3DGS:   4%|▍         | 1191/30000 [00:09<04:59, 96.24it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1201/30000 [00:09<05:05, 94.16it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1211/30000 [00:09<05:08, 93.20it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1221/30000 [00:10<05:15, 91.20it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1231/30000 [00:10<05:17, 90.61it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1241/30000 [00:10<05:17, 90.60it/s, loss=0.0596, n=832020]
Training 3DGS:   4%|▍         | 1241/30000 [00:10<05:17, 90.60it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1251/30000 [00:10<05:18, 90.26it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1261/30000 [00:10<05:19, 89.99it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1271/30000 [00:10<05:20, 89.55it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1281/30000 [00:10<05:18, 90.24it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1291/30000 [00:10<05:20, 89.46it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1300/30000 [00:10<05:20, 89.55it/s, loss=0.0773, n=832020]
Training 3DGS:   4%|▍         | 1300/30000 [00:10<05:20, 89.55it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1309/30000 [00:11<05:33, 86.11it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1318/30000 [00:11<05:34, 85.77it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1327/30000 [00:11<05:34, 85.73it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1336/30000 [00:11<05:36, 85.16it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1345/30000 [00:11<05:40, 84.21it/s, loss=0.0934, n=950715]
Training 3DGS:   4%|▍         | 1345/30000 [00:11<05:40, 84.21it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1354/30000 [00:11<05:40, 84.19it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1363/30000 [00:11<05:38, 84.66it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1372/30000 [00:11<05:37, 84.72it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1381/30000 [00:11<05:39, 84.40it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1390/30000 [00:12<05:40, 84.05it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1399/30000 [00:12<05:38, 84.39it/s, loss=0.0860, n=950715]
Training 3DGS:   5%|▍         | 1399/30000 [00:12<05:38, 84.39it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1408/30000 [00:12<05:57, 80.05it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1417/30000 [00:12<05:57, 79.97it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1426/30000 [00:12<06:00, 79.25it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1434/30000 [00:12<06:00, 79.18it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1443/30000 [00:12<05:58, 79.58it/s, loss=0.0658, n=1073160]
Training 3DGS:   5%|▍         | 1443/30000 [00:12<05:58, 79.58it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1452/30000 [00:12<05:57, 79.89it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1460/30000 [00:12<05:57, 79.91it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1469/30000 [00:13<05:55, 80.20it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1478/30000 [00:13<06:02, 78.79it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1487/30000 [00:13<05:57, 79.77it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1496/30000 [00:13<05:55, 80.10it/s, loss=0.0702, n=1073160]
Training 3DGS:   5%|▍         | 1496/30000 [00:13<05:55, 80.10it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1505/30000 [00:13<06:09, 77.20it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1513/30000 [00:13<06:11, 76.63it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1521/30000 [00:13<06:16, 75.66it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1529/30000 [00:13<06:17, 75.49it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1537/30000 [00:13<06:17, 75.38it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1545/30000 [00:14<06:17, 75.39it/s, loss=0.0687, n=1194557]
Training 3DGS:   5%|▌         | 1545/30000 [00:14<06:17, 75.39it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1553/30000 [00:14<06:16, 75.59it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1561/30000 [00:14<06:16, 75.55it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1569/30000 [00:14<06:17, 75.33it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1577/30000 [00:14<06:17, 75.22it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1585/30000 [00:14<06:16, 75.48it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1593/30000 [00:14<06:14, 75.79it/s, loss=0.1111, n=1194557]
Training 3DGS:   5%|▌         | 1593/30000 [00:14<06:14, 75.79it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1601/30000 [00:14<06:30, 72.78it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1609/30000 [00:14<06:32, 72.30it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1617/30000 [00:15<06:33, 72.11it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1625/30000 [00:15<06:33, 72.19it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1633/30000 [00:15<06:38, 71.26it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1641/30000 [00:15<06:35, 71.78it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1649/30000 [00:15<06:32, 72.20it/s, loss=0.0578, n=1319608]
Training 3DGS:   5%|▌         | 1649/30000 [00:15<06:32, 72.20it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1657/30000 [00:15<06:36, 71.55it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1665/30000 [00:15<06:34, 71.77it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1673/30000 [00:15<06:38, 71.03it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1681/30000 [00:15<06:38, 70.99it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1689/30000 [00:16<06:37, 71.17it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1697/30000 [00:16<06:37, 71.27it/s, loss=0.0626, n=1319608]
Training 3DGS:   6%|▌         | 1697/30000 [00:16<06:37, 71.27it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1705/30000 [00:16<06:51, 68.73it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1713/30000 [00:16<06:49, 69.14it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1720/30000 [00:16<06:50, 68.85it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1728/30000 [00:16<06:47, 69.31it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1735/30000 [00:16<06:49, 69.03it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1742/30000 [00:16<06:54, 68.25it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1749/30000 [00:16<06:54, 68.17it/s, loss=0.0724, n=1446705]
Training 3DGS:   6%|▌         | 1749/30000 [00:16<06:54, 68.17it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1756/30000 [00:16<06:53, 68.36it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1764/30000 [00:17<06:48, 69.08it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1771/30000 [00:17<06:50, 68.80it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1778/30000 [00:17<06:51, 68.54it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1785/30000 [00:17<06:52, 68.41it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1792/30000 [00:17<06:56, 67.75it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1799/30000 [00:17<06:58, 67.32it/s, loss=0.0953, n=1446705]
Training 3DGS:   6%|▌         | 1799/30000 [00:17<06:58, 67.32it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1806/30000 [00:17<07:22, 63.76it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1813/30000 [00:17<07:23, 63.55it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1820/30000 [00:17<07:19, 64.14it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1827/30000 [00:18<07:23, 63.45it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1834/30000 [00:18<07:22, 63.64it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1841/30000 [00:18<07:23, 63.46it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1848/30000 [00:18<07:23, 63.54it/s, loss=0.0598, n=1574981]
Training 3DGS:   6%|▌         | 1848/30000 [00:18<07:23, 63.54it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▌         | 1855/30000 [00:18<07:19, 63.99it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▌         | 1862/30000 [00:18<07:22, 63.53it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▌         | 1869/30000 [00:18<07:26, 62.97it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▋         | 1876/30000 [00:18<07:22, 63.52it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▋         | 1883/30000 [00:18<07:23, 63.39it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▋         | 1890/30000 [00:19<07:21, 63.74it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▋         | 1897/30000 [00:19<07:19, 64.01it/s, loss=0.0761, n=1574981]
Training 3DGS:   6%|▋         | 1897/30000 [00:19<07:19, 64.01it/s, loss=0.0644, n=1.7e+6] 
Training 3DGS:   6%|▋         | 1904/30000 [00:19<07:44, 60.46it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1911/30000 [00:19<07:41, 60.91it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1918/30000 [00:19<07:37, 61.36it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1925/30000 [00:19<07:38, 61.28it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1932/30000 [00:19<07:36, 61.43it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1939/30000 [00:19<07:40, 60.97it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1946/30000 [00:19<07:42, 60.69it/s, loss=0.0644, n=1.7e+6]
Training 3DGS:   6%|▋         | 1946/30000 [00:20<07:42, 60.69it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1953/30000 [00:20<07:47, 59.96it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1960/30000 [00:20<07:48, 59.83it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1967/30000 [00:20<07:45, 60.16it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1974/30000 [00:20<07:53, 59.21it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1980/30000 [00:20<07:51, 59.41it/s, loss=0.0617, n=1.7e+6]
Training 3DGS:   7%|▋         | 1987/30000 [00:20<07:46, 60.11it/s, loss=0.0617, n=1.7e+6]
